-23.18210792541504,-15.885028839111328
-23.190914154052734,-15.823599815368652
-23.20201301574707,-15.774975776672363
-23.161754608154297,-15.742423057556152
-23.129549026489258,-15.71638011932373
-23.099403381347656,-15.694984436035156
-23.178844451904297,-15.676371574401855
-23.24239730834961,-15.661480903625488
-23.295618057250977,-15.774112701416016
-23.147428512573242,-15.866975784301758
-23.02887725830078,-15.941266059875488
-22.976367950439453,-15.943431854248047
-22.93436050415039,-15.945164680480957
-22.900754928588867,-15.946551322937012
-22.78203582763672,-15.892633438110352
-22.68705940246582,-15.849498748779297
-22.6110782623291,-15.814990997314453
-22.6783504486084,-15.780271530151367
-22.732168197631836,-15.752495765686035
-22.775222778320312,-15.73027515411377
-22.628761291503906,-15.647197723388672
-22.5115909576416,-15.58073616027832
-22.41785430908203,-15.527566909790039
-22.4627628326416,-15.421175956726074
-22.498689651489258,-15.336063385009766
-22.528282165527344,-15.268082618713379
-22.594409942626953,-15.29198169708252
-22.64731216430664,-15.311100959777832
-22.690811157226562,-15.326547622680664
-22.594058990478516,-15.391526222229004
-22.516658782958984,-15.443509101867676
-22.455947875976562,-15.49654483795166
-22.429180145263672,-15.538658142089844
-22.407766342163086,-15.572349548339844
-22.385135650634766,-15.711542129516602
-22.443336486816406,-15.821793556213379
-22.489896774291992,-15.909994125366211
-22.635658264160156,-15.962751388549805
-22.752267837524414,-16.00495719909668
-22.84555435180664,-16.038721084594727
-22.900375366210938,-15.952580451965332
-22.944231033325195,-15.883667945861816
-22.97931671142578,-15.828537940979004
-22.891258239746094,-15.774580955505371
-22.820812225341797,-15.731414794921875
-22.764455795288086,-15.696882247924805
-22.79888153076172,-15.668563842773438
-22.8264217376709,-15.645909309387207
-22.851133346557617,-15.628129005432129
-22.875450134277344,-15.675829887390137
-22.8949031829834,-15.713990211486816
-22.906280517578125,-15.743982315063477
-22.995302200317383,-15.5188570022583
-23.06652069091797,-15.338756561279297
-23.11983299255371,-15.437039375305176
-23.086177825927734,-15.516768455505371
-23.059253692626953,-15.580552101135254
-23.03678321838379,-15.614517211914062
-23.024255752563477,-15.641610145568848
-23.01423454284668,-15.663285255432129
-22.992069244384766,-15.731968879699707
-22.97433853149414,-15.78691577911377
-22.960153579711914,-15.830873489379883
-23.096879959106445,-15.761601448059082
-23.206260681152344,-15.706183433532715
-23.293766021728516,-15.661849021911621
-23.302589416503906,-15.746461868286133
-23.309648513793945,-15.814151763916016
-23.313987731933594,-15.868136405944824
-23.38946533203125,-15.831385612487793
-23.449848175048828,-15.801984786987305
-23.501161575317383,-15.778849601745605
-23.44988250732422,-15.739133834838867
-23.408859252929688,-15.707361221313477
-23.37883758544922,-15.665359497070312
-23.34391975402832,-15.631916046142578
-23.31598472595215,-15.6051607131958
-23.29514503479004,-15.538772583007812
-23.278472900390625,-15.485661506652832
-23.265134811401367,-15.4431734085083
-23.263473510742188,-15.458829879760742
-23.262144088745117,-15.471355438232422
-23.261079788208008,-15.481375694274902
-23.274017333984375,-15.479086875915527
-23.284366607666016,-15.477255821228027
-23.292646408081055,-15.475790977478027
-23.08152198791504,-15.46008586883545
-22.912622451782227,-15.447522163391113
-22.777502059936523,-15.437471389770508
-22.841209411621094,-15.601639747619629
-22.892175674438477,-15.732975006103516
-22.93092155456543,-15.837782859802246
-22.89708709716797,-15.88311767578125
-22.870019912719727,-15.91938591003418
-22.849084854125977,-15.948493003845215
-22.882787704467773,-15.875244140625
-22.90974998474121,-15.816644668579102
-22.92765235900879,-15.859651565551758
-23.050983428955078,-15.892481803894043
-23.149646759033203,-15.918745994567871
-23.227527618408203,-15.764556884765625
-23.104516983032227,-15.643884658813477
-23.0061092376709,-15.547346115112305
-22.921579360961914,-15.493515968322754
-22.85395622253418,-15.450451850891113
-22.79985809326172,-15.416000366210938
-22.833234786987305,-15.534210205078125
-22.85993766784668,-15.628778457641602
-22.88129997253418,-15.704432487487793
-22.90298843383789,-15.787357330322266
-22.920337677001953,-15.853696823120117
-22.93421745300293,-15.906768798828125
-22.8427791595459,-15.916969299316406
-22.769628524780273,-15.925129890441895
-22.71110725402832,-15.931657791137695
-22.48531150817871,-15.90571117401123
-22.30467414855957,-15.884953498840332
-22.1608829498291,-15.868439674377441
-21.922903060913086,-16.065521240234375
-21.732519149780273,-16.223186492919922
-21.578184127807617,-16.349058151245117
-21.3105411529541,-16.620906829833984
-21.096426010131836,-16.8383846282959
-20.926427841186523,-16.973003387451172
-20.59966468811035,-17.083454132080078
-20.338254928588867,-17.171815872192383
-20.125732421875,-17.37195587158203
-19.835805892944336,-17.533802032470703
-19.603864669799805,-17.663278579711914
-19.3784122467041,-17.95919418334961
-19.198049545288086,-18.195926666259766
-19.053760528564453,-18.385313034057617
-18.474258422851562,-18.520828247070312
-18.010656356811523,-18.629241943359375
-17.639774322509766,-18.715972900390625
-17.219013214111328,-18.8325138092041
-16.882404327392578,-18.92574691772461
-16.613117218017578,-19.000333786010742
-16.3983211517334,-19.22872543334961
-16.226484298706055,-19.41143798828125
-16.088687896728516,-19.557565689086914
-15.815839767456055,-19.61482810974121
-15.597561836242676,-19.6606388092041
-15.40987777709961,-20.418460845947266
-15.23863697052002,-20.602357864379883
-15.101644515991211,-20.749475479125977
-14.994131088256836,-20.805316925048828
-14.739156723022461,-20.852432250976562
-14.535177230834961,-20.89012336730957
-14.376336097717285,-20.757062911987305
-14.205659866333008,-20.6512451171875
-14.069119453430176,-20.566591262817383
-13.93018627166748,-20.685306549072266
-13.819039344787598,-20.7802791595459
-13.730121612548828,-20.856258392333984
-13.487921714782715,-20.929731369018555
-13.294161796569824,-20.988510131835938
-13.139153480529785,-21.035531997680664
-12.960759162902832,-21.034421920776367
-12.81804370880127,-21.033533096313477
-12.703413963317871,-21.032764434814453
-12.578268051147461,-21.08335304260254
-12.478151321411133,-21.123823165893555
-12.408373832702637,-20.434673309326172
-12.426753044128418,-20.4007511138916
-12.44145679473877,-20.373613357543945
-12.452784538269043,-20.498676300048828
-12.43459415435791,-20.599119186401367
-12.420042037963867,-20.679473876953125
-12.402244567871094,-20.878501892089844
-12.507916450500488,-21.035991668701172
-12.592453956604004,-21.161983489990234
-12.734992027282715,-21.189634323120117
-12.849021911621094,-21.211755752563477
-12.94024658203125,-21.22945213317871
-12.95998477935791,-21.171146392822266
-12.975775718688965,-21.124500274658203
-12.988408088684082,-21.08718490600586
-13.177682876586914,-21.29669761657715
-13.329102516174316,-21.46430778503418
-13.450238227844238,-21.59839630126953
-13.562590599060059,-21.497142791748047
-13.652472496032715,-21.416139602661133
-13.724377632141113,-21.351337432861328
-13.71091365814209,-21.418317794799805
-13.700142860412598,-21.47190284729004
-13.69813060760498,-21.51561737060547
-13.817498207092285,-21.47557830810547
-13.912992477416992,-21.443546295166016
-13.98455810546875,-21.281766891479492
-14.18352222442627,-21.15029525756836
-14.342693328857422,-21.04511833190918
-14.470574378967285,-21.130464553833008
-14.496573448181152,-21.199844360351562
-14.517372131347656,-21.255348205566406
-14.570039749145508,-21.192407608032227
-14.612174034118652,-21.142053604125977
-14.645881652832031,-21.101770401000977
-14.733406066894531,-21.180923461914062
-14.803425788879395,-21.244245529174805
-14.859441757202148,-21.294902801513672
-14.737634658813477,-21.105857849121094
-14.640188217163086,-20.954620361328125
-14.562231063842773,-20.83363151550293
-14.670599937438965,-20.90968894958496
-14.757294654846191,-20.970535278320312
-14.826650619506836,-21.01921272277832
-14.961983680725098,-20.899383544921875
-15.070249557495117,-20.80352020263672
-15.156862258911133,-20.726829528808594
-14.89949893951416,-20.816301345825195
-14.693608283996582,-20.88787841796875
-14.532818794250488,-20.94564437866211
-14.320131301879883,-21.15086555480957
-14.149981498718262,-21.31504249572754
-14.00993824005127,-21.44588279724121
-13.57829761505127,-21.419921875
-13.232985496520996,-21.399152755737305
-12.248666763305664,-21.617177963256836
-11.929949760437012,-21.784822463989258
-11.674976348876953,-21.91893768310547
-11.406109809875488,-21.99978256225586
-11.191017150878906,-22.0644588470459
-11.018942832946777,-22.116199493408203
-10.206571578979492,-21.935970306396484
-9.55667495727539,-21.79178810119629
-9.036757469177246,-21.676441192626953
-8.112028121948242,-20.785245895385742
-7.372244358062744,-20.072288513183594
-6.780417442321777,-19.501922607421875
-6.025667667388916,-18.565114974975586
-5.421867847442627,-17.8156681060791
-4.944582462310791,-17.216848373413086
-4.415233135223389,-16.390520095825195
-3.991753578186035,-15.72945785522461
-3.647934913635254,-15.199963569641113
-3.3526902198791504,-14.292003631591797
-3.1164944171905518,-13.565635681152344
-2.9282617568969727,-12.91686725616455
-2.8049275875091553,-12.39745807647705
-2.7062604427337646,-11.98193073272705
-2.6388702392578125,-11.374273300170898
-2.497750997543335,-10.889408111572266
-2.3848555088043213,-10.501516342163086
-2.179868459701538,-9.933055877685547
-2.015878915786743,-9.478287696838379
-1.8846873044967651,-9.114473342895508
-1.926648736000061,-8.713187217712402
-1.960217833518982,-8.392158508300781
-1.9870731830596924,-8.135335922241211
-2.084477424621582,-7.500311374664307
-2.162400722503662,-6.992291450500488
-2.2247395515441895,-6.585875511169434
-2.440610408782959,-6.331334590911865
-2.613307237625122,-6.127702236175537
-2.7519876956939697,-5.964863300323486
-2.8490443229675293,-5.665726184844971
-2.926689624786377,-5.426416873931885
-2.98638653755188,-5.234659194946289
-3.0804576873779297,-4.89461088180542
-3.155714511871338,-4.62257194519043
-3.2094967365264893,-4.387176036834717
-3.4269368648529053,-4.196338176727295
-3.600888967514038,-4.043667793273926
-3.043196201324463,-3.9034829139709473
-3.251095771789551,-3.7818806171417236
-3.4174153804779053,-3.684598684310913
-3.60140323638916,-3.391709566116333
-3.74859356880188,-3.157398223876953
-3.8663458824157715,-2.9699490070343018
-3.864942789077759,-3.1315500736236572
-3.8638203144073486,-3.260830879211426
-3.862922430038452,-3.364255666732788
-3.825796604156494,-3.498595714569092
-3.796095848083496,-3.606067657470703
-3.7723352909088135,-3.692045211791992
-3.569242238998413,-3.7967700958251953
-3.4067676067352295,-3.8805501461029053
-3.2767879962921143,-3.9475741386413574
-3.1460251808166504,-4.018589496612549
-3.041414976119995,-4.075401782989502
-2.9575960636138916,-4.120834827423096
-3.0260629653930664,-4.205942630767822
-3.080836296081543,-4.274028778076172
-3.1257667541503906,-4.328639984130859
-3.0741753578186035,-4.396136283874512
-3.032902240753174,-4.450133323669434
-3.102789878845215,-4.469161510467529
-3.1586999893188477,-4.484384059906006
-3.203428030014038,-4.4965620040893555
-3.2383222579956055,-4.585252285003662
-3.266237735748291,-4.6562042236328125
-3.2885701656341553,-4.712965965270996
-3.2899327278137207,-4.589174747467041
-3.291022777557373,-4.490141868591309
-3.2918949127197266,-4.410915374755859
-3.2669034004211426,-4.4384846687316895
-3.246910333633423,-4.460539817810059
-3.2309157848358154,-4.478184223175049
-3.265927314758301,-4.559197425842285
-3.2939364910125732,-4.6240081787109375
-3.3163440227508545,-4.675856590270996
-3.2159464359283447,-4.8088507652282715
-3.1356284618377686,-4.91524600982666
-3.0726163387298584,-5.000521183013916
-3.125765085220337,-5.067244529724121
-3.1682841777801514,-5.1206231117248535
-3.1991608142852783,-5.162923812866211
-3.0243306159973145,-5.053124904632568
-2.8844664096832275,-4.965285778045654
-2.7747418880462646,-5.002589702606201
-2.7850704193115234,-5.031014919281006
-2.7933332920074463,-5.053754806518555
-2.796093225479126,-5.2013397216796875
-2.7983012199401855,-5.319407939910889
-2.800067663192749,-5.413862228393555
-2.816429615020752,-5.337311744689941
-2.829519271850586,-5.276071548461914
-2.8399908542633057,-5.227079391479492
-2.890286922454834,-5.203980922698975
-2.930523633956909,-5.185502052307129
-2.9627130031585693,-5.170719146728516
-2.9644880294799805,-5.164576053619385
-2.9659080505371094,-5.159661769866943
-2.9650824069976807,-5.1554789543151855
-2.9189813137054443,-4.904825687408447
-2.8821003437042236,-4.70430326461792
-2.8578267097473145,-4.5445556640625
-3.0286808013916016,-4.447820663452148
-3.1653640270233154,-4.3704328536987305
-3.269479513168335,-4.307851791381836
-3.467231512069702,-4.25613260269165
-3.6254329681396484,-4.214757442474365
-3.7552924156188965,-4.238552093505859
-3.853729486465454,-4.25766658782959
-3.9324791431427,-4.272958278656006
-4.028844833374023,-4.244495868682861
-4.105937480926514,-4.221725940704346
-4.167611598968506,-4.20350980758667
-4.186233997344971,-3.9758458137512207
-4.201131820678711,-3.793714761734009
-4.213050365447998,-3.648009777069092
-4.245269298553467,-3.7329905033111572
-4.271044731140137,-3.8009750843048096
-4.291665077209473,-3.8553626537323
-4.209228992462158,-4.001835823059082
-4.143280029296875,-4.119014263153076
-4.095882892608643,-4.213444232940674
-4.021782875061035,-4.1542582511901855
-3.9625027179718018,-4.106909275054932
-3.907820463180542,-4.0680999755859375
-3.9886958599090576,-4.085970878601074
-4.053396224975586,-4.1002678871154785
-4.104320049285889,-4.151128768920898
-4.401230335235596,-4.188114643096924
-4.638758182525635,-4.217703342437744
-4.841165065765381,-4.101780414581299
-4.992189407348633,-4.009199619293213
-5.113008975982666,-3.9351351261138916
-5.1302809715271,-4.039584636688232
-5.14409875869751,-4.123144149780273
-5.155152797698975,-4.1899919509887695
-5.011414051055908,-4.279563903808594
-4.896422863006592,-4.351221084594727
-4.80443000793457,-4.4085469245910645
-4.697290420532227,-4.341827392578125
-4.611578941345215,-4.2884521484375
-4.5430097579956055,-4.245751857757568
-4.556646823883057,-4.007740497589111
-4.567556381225586,-3.817331314086914
-4.576284408569336,-3.665003776550293
-4.718534469604492,-3.721757173538208
-4.832334518432617,-3.767159938812256
-4.918012619018555,-3.8027946949005127
-4.791242599487305,-3.772135019302368
-4.689826488494873,-3.7476072311401367
-4.6146440505981445,-3.728747844696045
-4.677394866943359,-3.8809499740600586
-4.727595329284668,-4.002711772918701
-4.768987655639648,-4.015570163726807
-4.649488925933838,-4.02806282043457
-4.553890228271484,-4.03805685043335
-4.477011203765869,-3.916114091873169
-4.497264862060547,-3.817378044128418
-4.513467788696289,-3.738389253616333
-4.457335472106934,-3.8394410610198975
-4.412429332733154,-3.9202826023101807
-4.376504421234131,-3.9849557876586914
-4.396642208099365,-3.9851372241973877
-4.412752628326416,-3.9852824211120605
-4.42564058303833,-3.985398530960083
-4.513501167297363,-4.109565258026123
-4.583789348602295,-4.208898544311523
-4.64001989364624,-4.288364887237549
-4.814079761505127,-4.626540184020996
-4.953327655792236,-4.897080421447754
-5.054198265075684,-5.112163066864014
-5.898757457733154,-5.9663591384887695
-6.574405193328857,-6.649715900421143
-7.103104114532471,-7.917734622955322
